date,loanage,dlq,N
6/15/01,1,0,3
7/15/01,1,0,15
8/15/01,1,1,9
9/15/01,1,0,9
10/15/01,1,0,12
11/15/01,1,0,5
12/15/01,1,0,15
1/15/02,1,1,7
2/15/02,1,0,14
3/15/02,1,0,18
4/15/02,1,0,4
5/15/02,1,0,8
6/15/02,1,1,23
7/15/02,1,0,9
8/15/02,1,1,20
9/15/02,1,1,24
10/15/02,1,2,26
11/15/02,1,2,26
12/15/02,1,1,32
1/15/03,1,2,29
2/15/03,1,2,41
3/15/03,1,0,21
4/15/03,1,1,27
5/15/03,1,1,54
6/15/03,1,3,62
7/15/03,1,0,68
8/15/03,1,2,50
9/15/03,1,0,63
10/15/03,1,2,59
11/15/03,1,1,63
12/15/03,1,5,211
1/15/04,1,3,150
2/15/04,1,10,173
3/15/04,1,3,125
4/15/04,1,8,106
5/15/04,1,2,83
6/15/04,1,3,147
7/15/04,1,6,181
8/15/04,1,19,316
9/15/04,1,15,251
10/15/04,1,15,424
11/15/04,1,10,289
12/15/04,1,38,467
1/15/05,1,20,399
2/15/05,1,27,1253
3/15/05,1,41,1111
4/15/05,1,22,790
5/15/05,1,29,716
6/15/05,1,29,775
7/15/05,1,45,973
8/15/05,1,37,1214
9/15/05,1,51,1237
10/15/05,1,72,1762
11/15/05,1,144,1755
12/15/05,1,144,2211
1/15/06,1,99,1950
2/15/06,1,73,1588
3/15/06,1,61,1543
4/15/06,1,60,981
5/15/06,1,56,926
6/15/06,1,54,989
7/15/06,1,80,1455
8/15/06,1,90,1463
9/15/06,1,122,1504
10/15/06,1,192,2147
11/15/06,1,131,1701
12/15/06,1,142,1901
1/15/07,1,115,1891
2/15/07,1,134,1732
3/15/07,1,116,1827
4/15/07,1,99,1306
5/15/07,1,105,1409
6/15/07,1,135,1444
7/15/07,1,221,2013
8/15/07,1,238,2519
9/15/07,1,301,2692
10/15/07,1,306,3442
11/15/07,1,346,2723
12/15/07,1,371,2878
1/15/08,1,360,2721
2/15/08,1,373,2590
3/15/08,1,274,1813
4/15/08,1,297,1743
5/15/08,1,228,1536
6/15/08,1,215,1530
7/15/08,1,229,1831
8/15/08,1,181,1522
9/15/08,1,163,1660
10/15/08,1,173,1753
11/15/08,1,196,1551
12/15/08,1,155,1804
1/15/09,1,189,1869
2/15/09,1,115,1498
3/15/09,1,76,960
4/15/09,1,88,937
5/15/09,1,56,954
6/15/09,1,49,1102
7/15/09,1,77,1191
8/15/09,1,53,972
9/15/09,1,65,1266
10/15/09,1,78,1398
11/15/09,1,76,1321
12/15/09,1,74,1439
1/15/10,1,67,1284
2/15/10,1,51,1339
3/15/10,1,43,1400
4/15/10,1,42,809
5/15/10,1,29,467
6/15/10,1,27,607
7/15/10,1,20,702
8/15/10,1,24,724
9/15/10,1,55,817
10/15/10,1,34,1057
11/15/10,1,29,681
12/15/10,1,31,659
1/15/11,1,25,614
2/15/11,1,26,738
3/15/11,1,23,689
4/15/11,1,16,448
5/15/11,1,15,456
6/15/11,1,16,442
7/15/11,1,17,507
8/15/11,1,22,538
9/15/11,1,22,552
10/15/11,1,24,551
11/15/11,1,26,524
12/15/11,1,22,539
1/15/12,1,23,534
2/15/12,1,16,467
3/15/12,1,11,453
4/15/12,1,10,354
5/15/12,1,12,259
6/15/12,1,17,324
7/15/12,1,15,408
8/15/12,1,9,360
9/15/12,1,11,271
10/15/12,1,12,311
11/15/12,1,5,232
12/15/12,1,8,327
1/15/13,1,10,267
2/15/13,1,11,278
3/15/13,1,4,348
4/15/13,1,13,368
5/15/13,1,7,325
6/15/13,1,13,360
7/15/13,1,10,551
8/15/13,1,23,527
9/15/13,1,12,553
6/15/01,2,0,6
7/15/01,2,0,6
8/15/01,2,2,30
9/15/01,2,1,19
10/15/01,2,0,10
11/15/01,2,0,13
12/15/01,2,0,10
1/15/02,2,0,17
2/15/02,2,1,13
3/15/02,2,1,19
4/15/02,2,1,23
5/15/02,2,0,12
6/15/02,2,1,11
7/15/02,2,1,23
8/15/02,2,1,14
9/15/02,2,2,22
10/15/02,2,5,36
11/15/02,2,1,29
12/15/02,2,1,38
1/15/03,2,3,39
2/15/03,2,1,33
3/15/03,2,1,33
4/15/03,2,0,29
5/15/03,2,3,74
6/15/03,2,6,58
7/15/03,2,1,65
8/15/03,2,4,79
9/15/03,2,1,60
10/15/03,2,3,62
11/15/03,2,2,63
12/15/03,2,2,165
1/15/04,2,5,175
2/15/04,2,4,114
3/15/04,2,3,180
4/15/04,2,2,92
5/15/04,2,4,136
6/15/04,2,5,112
7/15/04,2,4,129
8/15/04,2,19,331
9/15/04,2,24,311
10/15/04,2,18,305
11/15/04,2,30,474
12/15/04,2,25,463
1/15/05,2,35,482
2/15/05,2,83,1404
3/15/05,2,72,1467
4/15/05,2,73,1004
5/15/05,2,65,948
6/15/05,2,55,834
7/15/05,2,60,900
8/15/05,2,68,1291
9/15/05,2,82,1188
10/15/05,2,87,1556
11/15/05,2,220,1989
12/15/05,2,149,2147
1/15/06,2,141,2242
2/15/06,2,108,1858
3/15/06,2,68,1812
4/15/06,2,62,1156
5/15/06,2,82,1343
6/15/06,2,66,985
7/15/06,2,78,1209
8/15/06,2,115,1708
9/15/06,2,122,1351
10/15/06,2,159,2051
11/15/06,2,245,2425
12/15/06,2,134,2063
1/15/07,2,178,2337
2/15/07,2,124,1953
3/15/07,2,131,2114
4/15/07,2,127,1591
5/15/07,2,134,1531
6/15/07,2,156,1640
7/15/07,2,197,1997
8/15/07,2,247,2312
9/15/07,2,334,2762
10/15/07,2,412,3877
11/15/07,2,448,3440
12/15/07,2,403,3420
1/15/08,2,482,3625
2/15/08,2,348,2923
3/15/08,2,395,3021
4/15/08,2,285,1919
5/15/08,2,345,2144
6/15/08,2,284,2002
7/15/08,2,282,1947
8/15/08,2,279,2046
9/15/08,2,206,2058
10/15/08,2,235,2287
11/15/08,2,249,2069
12/15/08,2,284,2519
1/15/09,2,257,2181
2/15/09,2,227,2459
3/15/09,2,141,1480
4/15/09,2,82,978
5/15/09,2,125,1127
6/15/09,2,116,1282
7/15/09,2,100,1366
8/15/09,2,102,1319
9/15/09,2,86,1421
10/15/09,2,92,1449
11/15/09,2,112,1541
12/15/09,2,108,1853
1/15/10,2,109,1602
2/15/10,2,73,1615
3/15/10,2,89,1840
4/15/10,2,54,1144
5/15/10,2,54,900
6/15/10,2,26,708
7/15/10,2,35,649
8/15/10,2,43,832
9/15/10,2,41,960
10/15/10,2,54,1164
11/15/10,2,81,1402
12/15/10,2,40,814
1/15/11,2,49,800
2/15/11,2,45,801
3/15/11,2,21,767
4/15/11,2,19,459
5/15/11,2,27,517
6/15/11,2,30,495
7/15/11,2,27,490
8/15/11,2,37,625
9/15/11,2,36,640
10/15/11,2,49,671
11/15/11,2,52,781
12/15/11,2,30,602
1/15/12,2,46,646
2/15/12,2,21,580
3/15/12,2,15,430
4/15/12,2,8,357
5/15/12,2,20,350
6/15/12,2,22,278
7/15/12,2,16,303
8/15/12,2,28,354
9/15/12,2,16,319
10/15/12,2,21,445
11/15/12,2,19,312
12/15/12,2,25,266
1/15/13,2,23,378
2/15/13,2,12,273
3/15/13,2,12,337
4/15/13,2,10,285
5/15/13,2,10,260
6/15/13,2,17,315
7/15/13,2,26,508
8/15/13,2,32,523
9/15/13,2,18,510
6/15/01,3,0,12
7/15/01,3,0,9
8/15/01,3,1,11
9/15/01,3,0,29
10/15/01,3,2,30
11/15/01,3,2,20
12/15/01,3,0,18
1/15/02,3,0,18
2/15/02,3,0,21
3/15/02,3,0,17
4/15/02,3,1,18
5/15/02,3,2,22
6/15/02,3,3,31
7/15/02,3,1,13
8/15/02,3,2,22
9/15/02,3,1,22
10/15/02,3,1,38
11/15/02,3,0,29
12/15/02,3,3,55
1/15/03,3,4,50
2/15/03,3,2,44
3/15/03,3,4,49
4/15/03,3,1,47
5/15/03,3,11,126
6/15/03,3,4,95
7/15/03,3,2,79
8/15/03,3,5,82
9/15/03,3,3,75
10/15/03,3,1,56
11/15/03,3,1,54
12/15/03,3,1,128
1/15/04,3,2,153
2/15/04,3,9,153
3/15/04,3,3,147
4/15/04,3,5,148
5/15/04,3,3,136
6/15/04,3,6,165
7/15/04,3,4,128
8/15/04,3,9,217
9/15/04,3,23,363
10/15/04,3,24,358
11/15/04,3,13,351
12/15/04,3,27,516
1/15/05,3,36,535
2/15/05,3,92,1503
3/15/05,3,67,1289
4/15/05,3,80,1055
5/15/05,3,63,1108
6/15/05,3,78,1045
7/15/05,3,60,911
8/15/05,3,72,1090
9/15/05,3,89,1179
10/15/05,3,91,1339
11/15/05,3,226,1818
12/15/05,3,175,2400
1/15/06,3,161,2086
2/15/06,3,100,2084
3/15/06,3,83,1886
4/15/06,3,86,1330
5/15/06,3,80,1486
6/15/06,3,83,1277
7/15/06,3,81,1101
8/15/06,3,111,1359
9/15/06,3,142,1785
10/15/06,3,117,1756
11/15/06,3,174,2228
12/15/06,3,244,2780
1/15/07,3,176,2416
2/15/07,3,162,2449
3/15/07,3,129,2507
4/15/07,3,157,1982
5/15/07,3,165,1916
6/15/07,3,200,1760
7/15/07,3,169,2065
8/15/07,3,240,2042
9/15/07,3,280,2720
10/15/07,3,357,3899
11/15/07,3,483,4113
12/15/07,3,514,4022
1/15/08,3,472,4436
2/15/08,3,460,3905
3/15/08,3,317,3120
4/15/08,3,455,3204
5/15/08,3,332,2523
6/15/08,3,415,2475
7/15/08,3,320,2328
8/15/08,3,287,2127
9/15/08,3,323,2633
10/15/08,3,323,2596
11/15/08,3,339,2632
12/15/08,3,373,2965
1/15/09,3,298,2709
2/15/09,3,236,2666
3/15/09,3,205,2344
4/15/09,3,171,1487
5/15/09,3,151,1213
6/15/09,3,140,1813
7/15/09,3,119,1604
8/15/09,3,123,1440
9/15/09,3,161,1862
10/15/09,3,131,1782
11/15/09,3,122,1583
12/15/09,3,137,1967
1/15/10,3,156,2033
2/15/10,3,117,2027
3/15/10,3,73,1940
4/15/10,3,77,1365
5/15/10,3,72,1176
6/15/10,3,70,1252
7/15/10,3,53,701
8/15/10,3,58,809
9/15/10,3,64,1126
10/15/10,3,69,1273
11/15/10,3,95,1434
12/15/10,3,97,1699
1/15/11,3,51,923
2/15/11,3,61,952
3/15/11,3,35,947
4/15/11,3,33,620
5/15/11,3,50,634
6/15/11,3,51,671
7/15/11,3,33,617
8/15/11,3,28,577
9/15/11,3,49,650
10/15/11,3,55,721
11/15/11,3,68,844
12/15/11,3,66,992
1/15/12,3,41,749
2/15/12,3,40,731
3/15/12,3,29,617
4/15/12,3,23,401
5/15/12,3,31,391
6/15/12,3,22,394
7/15/12,3,24,308
8/15/12,3,24,334
9/15/12,3,25,366
10/15/12,3,34,502
11/15/12,3,34,437
12/15/12,3,24,399
1/15/13,3,25,351
2/15/13,3,22,413
3/15/13,3,12,334
4/15/13,3,15,274
5/15/13,3,21,248
6/15/13,3,22,280
7/15/13,3,25,481
8/15/13,3,31,449
9/15/13,3,31,596
6/15/01,4,2,18
7/15/01,4,0,11
8/15/01,4,0,20
9/15/01,4,0,12
10/15/01,4,0,33
11/15/01,4,0,34
12/15/01,4,2,16
1/15/02,4,2,27
2/15/02,4,2,20
3/15/02,4,1,25
4/15/02,4,1,13
5/15/02,4,0,18
6/15/02,4,1,18
7/15/02,4,3,36
8/15/02,4,0,11
9/15/02,4,2,26
10/15/02,4,0,36
11/15/02,4,3,40
12/15/02,4,1,56
1/15/03,4,3,61
2/15/03,4,2,48
3/15/03,4,3,55
4/15/03,4,1,38
5/15/03,4,7,124
6/15/03,4,12,151
7/15/03,4,8,114
8/15/03,4,5,78
9/15/03,4,7,94
10/15/03,4,3,90
11/15/03,4,1,66
12/15/03,4,7,165
1/15/04,4,9,137
2/15/04,4,5,161
3/15/04,4,2,175
4/15/04,4,2,114
5/15/04,4,6,162
6/15/04,4,5,126
7/15/04,4,12,184
8/15/04,4,10,250
9/15/04,4,16,240
10/15/04,4,26,396
11/15/04,4,25,429
12/15/04,4,33,499
1/15/05,4,49,583
2/15/05,4,86,1705
3/15/05,4,109,1616
4/15/05,4,78,1131
5/15/05,4,72,1254
6/15/05,4,91,1238
7/15/05,4,81,1015
8/15/05,4,76,1052
9/15/05,4,74,903
10/15/05,4,100,1396
11/15/05,4,179,1749
12/15/05,4,150,2137
1/15/06,4,165,2338
2/15/06,4,100,1934
3/15/06,4,91,2177
4/15/06,4,97,1427
5/15/06,4,97,1626
6/15/06,4,109,1443
7/15/06,4,106,1582
8/15/06,4,123,1341
9/15/06,4,131,1413
10/15/06,4,160,2062
11/15/06,4,173,1985
12/15/06,4,222,2487
1/15/07,4,278,3409
2/15/07,4,156,2320
3/15/07,4,164,2713
4/15/07,4,166,2112
5/15/07,4,212,2251
6/15/07,4,189,2233
7/15/07,4,215,2067
8/15/07,4,210,2115
9/15/07,4,263,2208
10/15/07,4,329,3790
11/15/07,4,467,3840
12/15/07,4,507,4396
1/15/08,4,569,5107
2/15/08,4,434,4231
3/15/08,4,421,3774
4/15/08,4,451,3359
5/15/08,4,493,3762
6/15/08,4,363,2841
7/15/08,4,387,2833
8/15/08,4,342,2521
9/15/08,4,348,2709
10/15/08,4,391,2959
11/15/08,4,384,2862
12/15/08,4,391,3341
1/15/09,4,404,3145
2/15/09,4,288,3154
3/15/09,4,219,2294
4/15/09,4,253,2126
5/15/09,4,202,1903
6/15/09,4,165,1592
7/15/09,4,206,2029
8/15/09,4,185,1889
9/15/09,4,183,1785
10/15/09,4,179,2111
11/15/09,4,140,1783
12/15/09,4,167,2029
1/15/10,4,171,2404
2/15/10,4,167,2640
3/15/10,4,80,2358
4/15/10,4,109,1552
5/15/10,4,89,1561
6/15/10,4,95,1604
7/15/10,4,99,1321
8/15/10,4,54,779
9/15/10,4,76,908
10/15/10,4,98,1393
11/15/10,4,86,1551
12/15/10,4,124,1518
1/15/11,4,138,1878
2/15/11,4,71,1084
3/15/11,4,62,1038
4/15/11,4,52,712
5/15/11,4,61,744
6/15/11,4,52,770
7/15/11,4,37,785
8/15/11,4,42,706
9/15/11,4,55,578
10/15/11,4,63,843
11/15/11,4,69,966
12/15/11,4,58,997
1/15/12,4,93,1096
2/15/12,4,44,858
3/15/12,4,26,625
4/15/12,4,43,567
5/15/12,4,36,515
6/15/12,4,34,477
7/15/12,4,48,500
8/15/12,4,20,339
9/15/12,4,35,397
10/15/12,4,34,580
11/15/12,4,42,449
12/15/12,4,44,507
1/15/13,4,45,451
2/15/13,4,24,384
3/15/13,4,20,432
4/15/13,4,38,290
5/15/13,4,16,297
6/15/13,4,18,307
7/15/13,4,18,423
8/15/13,4,26,440
9/15/13,4,40,560
6/15/01,5,0,8
7/15/01,5,2,22
8/15/01,5,1,13
9/15/01,5,1,19
10/15/01,5,1,20
11/15/01,5,0,39
12/15/01,5,1,42
1/15/02,5,1,27
2/15/02,5,1,31
3/15/02,5,2,17
4/15/02,5,1,26
5/15/02,5,2,17
6/15/02,5,3,22
7/15/02,5,1,36
8/15/02,5,2,34
9/15/02,5,1,22
10/15/02,5,2,26
11/15/02,5,3,34
12/15/02,5,3,40
1/15/03,5,5,72
2/15/03,5,0,55
3/15/03,5,4,51
4/15/03,5,4,42
5/15/03,5,10,129
6/15/03,5,10,169
7/15/03,5,10,162
8/15/03,5,10,111
9/15/03,5,5,81
10/15/03,5,6,87
11/15/03,5,2,76
12/15/03,5,1,165
1/15/04,5,12,146
2/15/04,5,3,128
3/15/04,5,9,183
4/15/04,5,9,140
5/15/04,5,4,157
6/15/04,5,7,185
7/15/04,5,7,142
8/15/04,5,21,317
9/15/04,5,15,258
10/15/04,5,17,251
11/15/04,5,35,426
12/15/04,5,29,433
1/15/05,5,30,499
2/15/05,5,96,1714
3/15/05,5,85,1716
4/15/05,5,75,1341
5/15/05,5,69,1165
6/15/05,5,98,1315
7/15/05,5,91,1232
8/15/05,5,67,1282
9/15/05,5,81,949
10/15/05,5,77,1124
11/15/05,5,170,1697
12/15/05,5,141,1808
1/15/06,5,138,1978
2/15/06,5,124,2165
3/15/06,5,83,2103
4/15/06,5,122,1685
5/15/06,5,119,1877
6/15/06,5,82,1580
7/15/06,5,117,1731
8/15/06,5,158,1689
9/15/06,5,121,1404
10/15/06,5,124,1646
11/15/06,5,191,2098
12/15/06,5,202,2260
1/15/07,5,262,2915
2/15/07,5,217,3217
3/15/07,5,161,2251
4/15/07,5,183,2327
5/15/07,5,224,2461
6/15/07,5,215,2521
7/15/07,5,234,2468
8/15/07,5,235,2280
9/15/07,5,269,2286
10/15/07,5,290,2832
11/15/07,5,434,3669
12/15/07,5,494,4192
1/15/08,5,613,5603
2/15/08,5,520,5076
3/15/08,5,463,3938
4/15/08,5,509,3730
5/15/08,5,515,3617
6/15/08,5,565,4086
7/15/08,5,449,3057
8/15/08,5,442,2957
9/15/08,5,416,3115
10/15/08,5,360,3040
11/15/08,5,441,3358
12/15/08,5,486,3824
1/15/09,5,412,3678
2/15/09,5,331,3359
3/15/09,5,296,2854
4/15/09,5,266,2281
5/15/09,5,333,2541
6/15/09,5,276,2217
7/15/09,5,212,1769
8/15/09,5,310,2329
9/15/09,5,244,2089
10/15/09,5,163,2028
11/15/09,5,196,2288
12/15/09,5,217,2247
1/15/10,5,175,2240
2/15/10,5,180,2689
3/15/10,5,138,2635
4/15/10,5,138,1774
5/15/10,5,94,1659
6/15/10,5,124,1986
7/15/10,5,137,1721
8/15/10,5,101,1450
9/15/10,5,83,978
10/15/10,5,80,1131
11/15/10,5,120,1544
12/15/10,5,132,1840
1/15/11,5,141,1735
2/15/11,5,146,2170
3/15/11,5,48,1153
4/15/11,5,67,835
5/15/11,5,67,930
6/15/11,5,89,1000
7/15/11,5,62,940
8/15/11,5,76,1072
9/15/11,5,58,740
10/15/11,5,48,705
11/15/11,5,78,1064
12/15/11,5,100,1071
1/15/12,5,87,1111
2/15/12,5,58,1134
3/15/12,5,39,719
4/15/12,5,39,730
5/15/12,5,53,702
6/15/12,5,48,556
7/15/12,5,32,578
8/15/12,5,40,507
9/15/12,5,29,351
10/15/12,5,30,527
11/15/12,5,50,596
12/15/12,5,49,567
1/15/13,5,47,627
2/15/13,5,33,540
3/15/13,5,29,403
4/15/13,5,28,391
5/15/13,5,21,291
6/15/13,5,33,348
7/15/13,5,19,409
8/15/13,5,28,398
9/15/13,5,35,497
6/15/01,6,0,17
7/15/01,6,0,12
8/15/01,6,4,21
9/15/01,6,0,15
10/15/01,6,1,26
11/15/01,6,1,23
12/15/01,6,1,38
1/15/02,6,1,48
2/15/02,6,1,26
3/15/02,6,1,30
4/15/02,6,2,17
5/15/02,6,2,21
6/15/02,6,0,11
7/15/02,6,2,23
8/15/02,6,2,36
9/15/02,6,1,42
10/15/02,6,2,22
11/15/02,6,0,35
12/15/02,6,1,35
1/15/03,6,1,41
2/15/03,6,2,68
3/15/03,6,1,52
4/15/03,6,2,33
5/15/03,6,14,148
6/15/03,6,7,135
7/15/03,6,15,185
8/15/03,6,12,185
9/15/03,6,11,109
10/15/03,6,4,94
11/15/03,6,11,83
12/15/03,6,5,141
1/15/04,6,5,164
2/15/04,6,6,155
3/15/04,6,7,164
4/15/04,6,5,133
5/15/04,6,10,154
6/15/04,6,8,156
7/15/04,6,10,179
8/15/04,6,23,259
9/15/04,6,18,377
10/15/04,6,23,302
11/15/04,6,16,333
12/15/04,6,33,475
1/15/05,6,37,486
2/15/05,6,77,1435
3/15/05,6,84,1833
4/15/05,6,99,1431
5/15/05,6,97,1444
6/15/05,6,98,1237
7/15/05,6,108,1294
8/15/05,6,111,1433
9/15/05,6,106,1224
10/15/05,6,75,1056
11/15/05,6,155,1314
12/15/05,6,147,1726
1/15/06,6,135,1757
2/15/06,6,106,1913
3/15/06,6,79,2169
4/15/06,6,88,1608
5/15/06,6,106,2123
6/15/06,6,125,1782
7/15/06,6,119,1737
8/15/06,6,119,1749
9/15/06,6,137,1831
10/15/06,6,113,1575
11/15/06,6,120,1737
12/15/06,6,172,2293
1/15/07,6,190,2447
2/15/07,6,206,2693
3/15/07,6,232,3339
4/15/07,6,184,2096
5/15/07,6,265,2641
6/15/07,6,237,2718
7/15/07,6,267,2879
8/15/07,6,261,2749
9/15/07,6,247,2502
10/15/07,6,274,2853
11/15/07,6,314,2808
12/15/07,6,426,4106
1/15/08,6,536,5022
2/15/08,6,481,5510
3/15/08,6,459,4627
4/15/08,6,501,3896
5/15/08,6,576,4385
6/15/08,6,549,4021
7/15/08,6,650,4342
8/15/08,6,441,3370
9/15/08,6,488,3580
10/15/08,6,401,3391
11/15/08,6,490,3061
12/15/08,6,536,4186
1/15/09,6,526,3615
2/15/09,6,397,3668
3/15/09,6,323,2946
4/15/09,6,361,2683
5/15/09,6,346,2717
6/15/09,6,386,3033
7/15/09,6,309,2518
8/15/09,6,289,2042
9/15/09,6,309,2722
10/15/09,6,279,2503
11/15/09,6,244,2189
12/15/09,6,237,2704
1/15/10,6,210,2277
2/15/10,6,188,2576
3/15/10,6,176,2699
4/15/10,6,155,2132
5/15/10,6,159,1946
6/15/10,6,135,2134
7/15/10,6,162,2052
8/15/10,6,150,1879
9/15/10,6,138,1747
10/15/10,6,94,1171
11/15/10,6,114,1202
12/15/10,6,105,1720
1/15/11,6,154,1847
2/15/11,6,122,1960
3/15/11,6,117,2545
4/15/11,6,64,955
5/15/11,6,59,1006
6/15/11,6,66,1129
7/15/11,6,66,1036
8/15/11,6,77,1032
9/15/11,6,85,1076
10/15/11,6,62,858
11/15/11,6,63,806
12/15/11,6,78,1148
1/15/12,6,103,1130
2/15/12,6,58,1202
3/15/12,6,47,1019
4/15/12,6,61,783
5/15/12,6,63,825
6/15/12,6,58,809
7/15/12,6,59,693
8/15/12,6,54,667
9/15/12,6,52,553
10/15/12,6,43,548
11/15/12,6,34,467
12/15/12,6,50,647
1/15/13,6,56,639
2/15/13,6,41,586
3/15/13,6,30,503
4/15/13,6,35,349
5/15/13,6,32,362
6/15/13,6,33,322
7/15/13,6,38,477
8/15/13,6,28,404
9/15/13,6,30,423
6/15/01,7,6,28
7/15/01,7,2,20
8/15/01,7,2,20
9/15/01,7,2,17
10/15/01,7,2,16
11/15/01,7,1,26
12/15/01,7,1,25
1/15/02,7,5,47
2/15/02,7,3,40
3/15/02,7,0,31
4/15/02,7,2,20
5/15/02,7,1,17
6/15/02,7,1,30
7/15/02,7,4,18
8/15/02,7,2,26
9/15/02,7,4,42
10/15/02,7,3,33
11/15/02,7,1,22
12/15/02,7,1,37
1/15/03,7,2,49
2/15/03,7,4,39
3/15/03,7,5,63
4/15/03,7,1,49
5/15/03,7,12,156
6/15/03,7,11,182
7/15/03,7,9,152
8/15/03,7,11,185
9/15/03,7,23,198
10/15/03,7,3,113
11/15/03,7,12,112
12/15/03,7,6,141
1/15/04,7,7,142
2/15/04,7,5,156
3/15/04,7,4,189
4/15/04,7,5,123
5/15/04,7,2,136
6/15/04,7,16,187
7/15/04,7,10,175
8/15/04,7,36,368
9/15/04,7,25,280
10/15/04,7,32,410
11/15/04,7,29,322
12/15/04,7,27,314
1/15/05,7,24,425
2/15/05,7,98,1653
3/15/05,7,68,1529
4/15/05,7,71,1329
5/15/05,7,111,1526
6/15/05,7,129,1605
7/15/05,7,111,1313
8/15/05,7,112,1542
9/15/05,7,106,1372
10/15/05,7,86,1368
11/15/05,7,126,1269
12/15/05,7,114,1368
1/15/06,7,141,1827
2/15/06,7,89,1801
3/15/06,7,78,2017
4/15/06,7,104,1848
5/15/06,7,106,2081
6/15/06,7,137,1979
7/15/06,7,128,1873
8/15/06,7,142,1976
9/15/06,7,133,1868
10/15/06,7,138,2005
11/15/06,7,129,1723
12/15/06,7,157,1886
1/15/07,7,204,2801
2/15/07,7,147,2414
3/15/07,7,165,2820
4/15/07,7,270,2901
5/15/07,7,216,2350
6/15/07,7,269,2827
7/15/07,7,279,3005
8/15/07,7,333,2863
9/15/07,7,324,2754
10/15/07,7,311,3186
11/15/07,7,304,2796
12/15/07,7,363,3244
1/15/08,7,469,4383
2/15/08,7,415,4928
3/15/08,7,507,4843
4/15/08,7,562,4707
5/15/08,7,552,4714
6/15/08,7,622,4553
7/15/08,7,544,4480
8/15/08,7,691,4631
9/15/08,7,543,4001
10/15/08,7,560,3802
11/15/08,7,568,3345
12/15/08,7,571,4169
1/15/09,7,566,4225
2/15/09,7,454,4054
3/15/09,7,349,3623
4/15/09,7,408,2895
5/15/09,7,388,2875
6/15/09,7,418,3096
7/15/09,7,465,3225
8/15/09,7,351,2554
9/15/09,7,289,2354
10/15/09,7,346,2948
11/15/09,7,237,2636
12/15/09,7,239,2556
1/15/10,7,300,2958
2/15/10,7,201,2867
3/15/10,7,135,2713
4/15/10,7,168,2244
5/15/10,7,177,2255
6/15/10,7,145,2425
7/15/10,7,167,2103
8/15/10,7,170,2118
9/15/10,7,188,2228
10/15/10,7,175,2085
11/15/10,7,118,1287
12/15/10,7,120,1353
1/15/11,7,146,1736
2/15/11,7,142,2058
3/15/11,7,98,2027
4/15/11,7,167,1993
5/15/11,7,76,1123
6/15/11,7,105,1090
7/15/11,7,93,1304
8/15/11,7,87,1198
9/15/11,7,80,1102
10/15/11,7,107,1167
11/15/11,7,120,1044
12/15/11,7,80,971
1/15/12,7,105,1254
2/15/12,7,79,1242
3/15/12,7,54,1067
4/15/12,7,76,1010
5/15/12,7,66,846
6/15/12,7,82,921
7/15/12,7,61,999
8/15/12,7,67,729
9/15/12,7,76,647
10/15/12,7,56,790
11/15/12,7,52,521
12/15/12,7,42,514
1/15/13,7,61,628
2/15/13,7,49,668
3/15/13,7,42,582
4/15/13,7,36,472
5/15/13,7,32,382
6/15/13,7,27,407
7/15/13,7,34,464
8/15/13,7,56,449
9/15/13,7,44,441
6/15/01,8,3,39
7/15/01,8,1,34
8/15/01,8,1,20
9/15/01,8,1,18
10/15/01,8,2,16
11/15/01,8,2,18
12/15/01,8,4,26
1/15/02,8,3,28
2/15/02,8,5,46
3/15/02,8,3,43
4/15/02,8,2,27
5/15/02,8,0,24
6/15/02,8,1,22
7/15/02,8,1,45
8/15/02,8,1,11
9/15/02,8,3,25
10/15/02,8,2,45
11/15/02,8,1,36
12/15/02,8,1,21
1/15/03,8,1,35
2/15/03,8,0,40
3/15/03,8,0,45
4/15/03,8,8,43
5/15/03,8,12,140
6/15/03,8,15,166
7/15/03,8,12,178
8/15/03,8,12,168
9/15/03,8,10,210
10/15/03,8,14,179
11/15/03,8,9,112
12/15/03,8,16,186
1/15/04,8,8,134
2/15/04,8,6,155
3/15/04,8,11,172
4/15/04,8,6,142
5/15/04,8,9,148
6/15/04,8,5,169
7/15/04,8,15,196
8/15/04,8,21,337
9/15/04,8,23,367
10/15/04,8,20,324
11/15/04,8,32,456
12/15/04,8,20,317
1/15/05,8,23,336
2/15/05,8,94,1551
3/15/05,8,62,1622
4/15/05,8,72,1235
5/15/05,8,89,1423
6/15/05,8,100,1462
7/15/05,8,129,1580
8/15/05,8,99,1550
9/15/05,8,103,1361
10/15/05,8,106,1520
11/15/05,8,147,1584
12/15/05,8,106,1273
1/15/06,8,104,1296
2/15/06,8,91,1650
3/15/06,8,73,1706
4/15/06,8,92,1638
5/15/06,8,122,2345
6/15/06,8,119,1898
7/15/06,8,173,2241
8/15/06,8,157,2213
9/15/06,8,140,2030
10/15/06,8,158,2219
11/15/06,8,170,1987
12/15/06,8,168,1778
1/15/07,8,172,2199
2/15/07,8,152,2393
3/15/07,8,142,2258
4/15/07,8,184,2399
5/15/07,8,307,3121
6/15/07,8,255,2461
7/15/07,8,323,3080
8/15/07,8,306,3205
9/15/07,8,313,3026
10/15/07,8,284,3293
11/15/07,8,302,2890
12/15/07,8,378,3148
1/15/08,8,357,3567
2/15/08,8,365,4393
3/15/08,8,477,4564
4/15/08,8,602,4612
5/15/08,8,640,5364
